obj1_bin_0,obj1_nom_0,obj1_nom_1,obj1_nom_2,obj1_ord_0,obj1_ord_1,obj1_ord_2,obj1_qnt_0,obj1_qnt_1,obj1_qnt_2,obj1_qnt_3,obj1_qnt_4,obj2_bin_0,obj2_nom_0,obj2_nom_1,obj2_nom_2,obj2_ord_0,obj2_ord_1,obj2_ord_2,obj2_qnt_0,obj2_qnt_1,obj2_qnt_2,obj2_qnt_3,obj2_qnt_4,Collision
1,triangle,star,triangle,high,low,medium,45.44,87.93,7.0,38.92,20.33,0,star,triangle,hexagon,high,medium,medium,76.64,18.83,9.03,48.38,52.19,Да
1,triangle,star,circle,medium,low,high,8.28,93.32,60.87,31.2,6.58,1,hexagon,hexagon,star,high,medium,low,41.52,25.6,29.49,61.39,34.6,Да
0,star,triangle,triangle,low,high,medium,66.87,64.74,95.58,29.62,38.03,1,square,square,circle,medium,low,low,34.97,64.01,64.15,11.78,85.2,Да
1,square,hexagon,triangle,medium,low,low,26.34,63.33,69.65,25.02,27.87,1,circle,star,square,medium,low,high,33.98,90.96,60.21,58.1,29.77,Да
1,star,circle,circle,low,medium,medium,54.97,23.96,51.62,30.92,94.41,1,circle,star,hexagon,medium,high,high,15.9,12.84,66.82,50.92,10.87,Да
0,star,circle,triangle,medium,high,medium,22.18,31.42,34.21,73.41,2.73,1,star,square,circle,low,medium,high,43.78,12.96,12.44,22.27,45.6,Да
0,circle,square,triangle,medium,medium,low,87.79,60.34,74.0,11.55,97.88,0,triangle,circle,square,medium,medium,low,81.07,95.25,51.53,25.74,16.95,Да
1,circle,triangle,square,high,high,high,34.91,25.07,98.77,73.47,58.67,1,circle,square,square,low,medium,medium,1.21,73.63,92.76,8.62,43.1,Да
0,circle,hexagon,hexagon,high,low,low,68.67,35.89,63.92,19.44,29.98,1,hexagon,circle,triangle,medium,medium,low,57.49,31.28,95.38,70.54,58.54,Да
1,square,star,circle,low,low,medium,49.35,16.62,50.47,62.4,86.81,0,star,hexagon,star,low,low,high,17.29,40.69,12.67,14.83,80.26,Да
0,triangle,triangle,square,low,high,low,91.43,75.06,16.79,59.6,41.71,1,circle,square,circle,high,high,low,74.42,78.89,89.44,78.9,69.2,Да
1,square,hexagon,star,medium,medium,high,22.79,63.1,86.12,59.26,53.26,0,triangle,hexagon,triangle,high,medium,medium,14.02,69.88,57.65,88.97,73.86,Да
1,triangle,hexagon,square,high,high,medium,95.53,72.39,38.38,31.07,14.27,0,circle,square,triangle,high,high,medium,16.4,60.95,75.29,24.11,59.05,Да
0,square,triangle,square,medium,medium,high,75.23,44.46,76.94,14.99,88.03,0,star,square,star,low,high,medium,4.26,86.47,15.06,26.03,8.14,Нет
1,star,triangle,triangle,medium,low,low,70.1,73.58,34.78,79.2,87.83,1,triangle,star,hexagon,low,low,medium,44.27,31.24,73.79,12.31,88.0,Да
0,star,triangle,hexagon,low,low,low,84.06,46.57,12.08,24.18,75.17,0,square,star,triangle,medium,high,low,64.76,21.13,7.11,54.09,69.81,Да
1,triangle,square,square,medium,low,medium,65.17,53.27,66.87,7.95,72.6,0,circle,circle,hexagon,low,low,medium,28.88,40.98,63.3,96.42,78.99,Да
0,triangle,star,star,medium,high,low,11.02,12.73,54.57,15.86,20.02,0,triangle,hexagon,star,low,medium,medium,4.14,0.75,66.81,24.37,94.09,Да
0,triangle,triangle,triangle,high,low,high,69.84,3.64,15.08,11.41,44.27,1,hexagon,triangle,triangle,medium,high,medium,93.26,50.73,66.47,15.98,96.81,Да
0,hexagon,square,square,medium,low,medium,43.77,74.5,82.95,71.48,9.19,0,star,circle,circle,low,medium,high,86.05,36.52,5.87,60.61,96.35,Да
0,circle,circle,star,medium,low,high,55.35,89.06,30.26,74.52,59.15,0,triangle,square,hexagon,low,medium,high,46.28,13.19,38.42,85.65,26.96,Нет
0,hexagon,square,circle,medium,medium,high,40.83,36.07,44.29,33.79,21.11,0,star,square,star,high,low,low,82.33,87.55,74.44,87.02,85.16,Нет
0,hexagon,star,square,low,low,medium,17.11,84.68,49.67,76.48,29.85,1,square,star,square,medium,low,medium,80.12,19.44,79.68,34.54,95.87,Да
0,star,circle,circle,high,medium,high,48.48,27.54,24.64,83.84,81.56,0,star,circle,triangle,high,medium,high,56.16,70.6,41.55,78.68,70.63,Да
0,star,triangle,circle,low,low,medium,6.28,73.19,50.21,47.71,98.51,1,square,square,triangle,low,medium,high,52.68,70.57,16.2,59.23,71.59,Да
0,triangle,triangle,star,low,low,medium,5.37,58.19,6.78,82.7,37.98,0,circle,hexagon,triangle,medium,high,high,65.1,4.26,49.94,73.29,88.42,Нет
0,star,triangle,triangle,high,medium,high,53.32,3.36,18.7,50.4,79.43,1,circle,triangle,circle,medium,medium,medium,72.21,42.76,65.03,67.69,28.75,Да
0,triangle,triangle,hexagon,low,medium,high,18.03,24.16,27.57,80.93,13.2,0,circle,triangle,circle,high,high,low,82.08,47.64,92.04,12.77,19.19,Нет
0,hexagon,circle,hexagon,medium,low,medium,62.36,62.9,35.93,44.11,52.89,1,hexagon,hexagon,square,high,medium,high,57.45,81.75,68.13,35.75,43.7,Да
0,circle,square,square,low,high,low,19.09,20.78,24.88,5.89,55.12,1,circle,circle,triangle,high,high,low,74.62,62.44,82.27,76.31,94.99,Нет
0,star,square,star,low,medium,low,80.52,58.99,47.08,22.03,88.82,0,hexagon,circle,star,medium,low,medium,18.56,6.33,26.47,75.99,6.05,Нет
1,hexagon,hexagon,circle,medium,high,high,14.63,70.68,65.92,30.36,24.14,0,hexagon,triangle,circle,medium,low,high,74.61,44.88,83.32,12.21,44.25,Нет
1,triangle,square,square,medium,medium,low,44.4,34.66,34.53,44.05,6.42,0,square,triangle,circle,medium,high,low,5.81,30.09,61.2,46.21,69.08,Да
1,star,square,triangle,low,medium,low,46.57,69.14,3.74,47.45,34.99,1,circle,hexagon,square,medium,high,medium,65.85,17.09,54.9,86.9,65.13,Да
1,circle,square,hexagon,low,low,medium,62.01,64.29,63.37,97.56,74.62,1,hexagon,triangle,star,low,high,high,71.25,27.6,26.69,79.16,80.99,Да
0,star,square,hexagon,medium,high,medium,40.23,98.73,87.98,47.53,4.6,1,star,hexagon,hexagon,high,medium,low,96.75,84.02,20.39,58.09,26.96,Да
1,triangle,square,circle,high,high,low,65.68,61.47,12.46,37.15,14.61,1,square,hexagon,circle,medium,medium,low,42.18,62.0,54.39,20.64,23.4,Да
1,hexagon,circle,square,medium,low,high,76.65,27.54,18.51,36.07,4.54,0,circle,star,star,low,low,medium,11.4,43.54,89.14,32.45,82.74,Да
0,hexagon,star,square,high,low,low,12.29,24.72,2.96,88.59,49.64,0,hexagon,star,hexagon,high,high,high,33.46,72.05,23.54,65.37,82.57,Да
0,circle,star,hexagon,medium,low,medium,7.34,65.97,21.85,38.49,82.5,1,hexagon,square,circle,medium,low,low,41.92,96.82,27.87,78.14,24.88,Да
0,circle,hexagon,triangle,medium,medium,low,67.75,10.35,29.57,78.51,26.65,1,square,hexagon,circle,low,high,high,77.0,92.72,94.79,61.36,44.03,Да
1,hexagon,square,star,high,high,low,85.33,22.64,45.6,24.92,3.14,1,square,hexagon,star,medium,high,medium,18.62,9.69,2.66,39.54,45.17,Да
1,square,triangle,circle,high,low,high,47.98,0.9,69.96,42.89,17.65,0,square,square,circle,low,low,low,16.98,33.23,48.54,57.66,51.33,Да
1,hexagon,star,hexagon,high,medium,low,63.25,51.14,43.29,57.39,8.37,1,circle,star,hexagon,high,high,high,21.98,31.31,52.88,0.38,83.64,Да
1,triangle,triangle,hexagon,low,medium,medium,29.81,78.56,36.49,56.44,55.35,1,hexagon,hexagon,circle,low,high,low,23.09,55.38,67.57,73.56,60.34,Да
0,star,hexagon,square,high,low,medium,87.45,51.07,68.38,57.96,50.01,1,star,circle,triangle,high,high,high,92.38,9.04,19.4,84.4,51.82,Да
1,square,triangle,circle,medium,high,high,77.15,28.56,64.49,74.13,24.51,0,star,triangle,hexagon,low,low,low,16.04,92.17,57.14,4.61,28.95,Да
1,hexagon,square,hexagon,medium,low,high,58.72,83.79,42.4,51.01,84.23,0,star,triangle,star,low,high,medium,41.3,78.25,10.95,39.95,4.04,Да
1,star,square,hexagon,medium,low,low,30.66,48.47,33.86,18.33,41.08,1,square,square,star,medium,low,high,40.33,12.28,26.7,84.88,91.81,Да
1,circle,circle,hexagon,low,medium,low,43.81,68.97,37.99,58.11,96.91,1,square,star,circle,low,medium,high,12.76,25.43,1.51,59.71,71.62,Да
1,hexagon,square,circle,high,high,high,27.95,98.65,40.48,29.8,23.31,1,square,triangle,hexagon,medium,low,low,10.9,14.31,45.34,48.34,7.44,Да
0,square,star,hexagon,high,high,high,43.15,81.37,8.98,30.05,62.25,0,circle,square,star,high,high,medium,90.98,47.77,17.51,8.71,29.75,Да
0,triangle,square,hexagon,low,low,medium,4.98,85.05,18.18,12.86,79.55,0,hexagon,square,triangle,low,low,medium,83.64,89.01,9.68,73.72,64.7,Нет
0,star,square,square,high,high,medium,10.56,12.07,65.65,91.0,18.91,1,star,star,square,medium,low,high,93.32,64.46,34.43,68.93,20.91,Нет
1,star,triangle,triangle,medium,medium,low,21.72,54.06,93.13,6.49,79.33,1,hexagon,star,triangle,medium,low,medium,31.71,60.55,7.92,58.97,10.51,Да
1,hexagon,hexagon,star,high,medium,low,90.4,99.7,8.44,3.77,88.43,0,star,circle,triangle,high,medium,medium,52.65,7.45,66.44,6.04,55.03,Да
0,triangle,square,circle,low,medium,high,46.54,32.37,12.1,72.49,66.77,0,hexagon,square,hexagon,low,high,low,25.58,90.63,20.09,64.27,32.9,Нет
1,triangle,star,star,low,low,low,48.06,4.18,9.86,70.48,89.59,0,square,square,circle,low,medium,medium,39.19,28.08,71.03,5.17,82.77,Да
0,circle,hexagon,hexagon,high,medium,high,52.87,3.41,25.53,35.05,39.25,0,circle,circle,star,medium,medium,medium,79.42,90.01,83.99,82.22,95.07,Нет
0,hexagon,square,triangle,low,low,high,50.02,97.87,79.26,74.06,40.18,1,star,hexagon,circle,medium,medium,low,47.63,45.4,74.13,86.93,58.77,Да
1,star,hexagon,square,high,high,low,8.62,43.42,83.59,48.77,1.84,1,triangle,star,hexagon,low,medium,high,10.96,52.88,76.29,53.09,71.29,Да
1,circle,star,square,high,high,low,32.35,28.49,89.18,72.83,79.9,1,star,circle,hexagon,high,high,low,0.32,60.5,64.38,84.84,98.34,Да
0,star,triangle,circle,medium,medium,low,6.75,51.39,78.4,54.58,3.31,0,circle,triangle,star,medium,low,high,23.61,28.85,37.63,40.08,22.6,Да
0,circle,triangle,triangle,high,low,medium,6.96,61.02,45.89,73.25,26.39,0,hexagon,square,triangle,low,medium,low,18.32,83.56,34.85,29.0,90.49,Да
1,hexagon,circle,circle,high,high,medium,7.72,88.08,56.84,77.27,62.02,0,star,square,hexagon,low,high,high,79.41,95.83,56.89,48.41,55.93,Да
1,circle,star,square,medium,medium,medium,89.74,44.26,68.48,28.36,60.77,0,hexagon,star,star,medium,medium,high,66.66,28.35,24.8,55.88,18.76,Да
0,circle,square,hexagon,medium,medium,high,21.9,85.31,24.77,38.52,48.05,1,square,hexagon,triangle,low,low,high,83.83,0.01,34.46,76.65,28.92,Да
1,triangle,square,circle,high,low,high,6.73,26.02,54.51,50.44,61.77,1,circle,hexagon,square,high,medium,low,41.88,52.56,15.53,60.21,68.81,Да
0,triangle,circle,triangle,medium,high,medium,0.29,54.85,51.47,19.05,32.23,1,circle,star,square,medium,high,high,58.36,59.28,78.01,85.59,92.2,Да
0,star,star,circle,low,medium,low,61.33,78.16,76.68,97.03,20.37,0,star,star,hexagon,high,low,low,41.74,6.35,73.56,93.58,11.9,Нет
1,triangle,hexagon,square,high,high,high,61.7,44.27,23.42,92.41,29.3,1,hexagon,hexagon,star,high,low,high,22.12,67.29,50.33,52.2,63.93,Да
0,hexagon,hexagon,circle,low,medium,low,26.49,27.75,92.01,77.7,24.76,1,triangle,star,square,high,low,medium,63.09,29.21,36.96,71.77,37.69,Да
1,hexagon,triangle,hexagon,high,medium,low,28.01,80.9,38.69,19.83,42.91,0,hexagon,hexagon,circle,high,high,high,38.86,95.87,69.67,48.15,32.17,Да
0,circle,hexagon,square,medium,high,high,33.82,80.73,49.41,45.31,75.83,1,hexagon,circle,circle,high,medium,high,24.93,78.14,8.47,90.61,18.0,Да
1,star,hexagon,circle,medium,low,high,35.41,28.23,33.5,92.73,32.52,0,hexagon,square,star,medium,medium,low,93.85,7.26,4.77,3.05,88.82,Да
1,hexagon,star,star,medium,low,low,77.7,60.49,11.55,61.22,35.58,1,hexagon,star,circle,low,high,high,10.78,95.44,69.98,71.86,36.43,Нет
1,circle,star,star,high,low,medium,93.96,24.64,17.76,38.54,69.74,0,hexagon,triangle,hexagon,medium,high,low,77.68,22.72,55.01,49.63,44.33,Да
1,star,circle,square,low,low,high,58.82,89.63,99.03,9.16,91.33,1,star,triangle,square,low,low,high,54.95,79.83,73.32,6.11,20.74,Да
0,hexagon,star,hexagon,high,low,high,39.2,7.51,34.98,10.01,26.03,0,star,triangle,square,low,medium,low,76.3,64.33,27.96,74.57,60.78,Нет
0,square,circle,triangle,low,low,high,29.48,38.23,11.55,67.83,73.56,0,triangle,hexagon,star,low,medium,medium,8.99,53.63,10.83,39.28,44.02,Да
1,circle,circle,hexagon,medium,medium,medium,82.95,65.01,44.52,31.15,62.38,1,circle,circle,triangle,high,medium,low,39.04,93.27,43.0,52.72,19.3,Да
0,hexagon,square,circle,low,low,medium,9.01,86.02,13.73,49.67,52.13,1,circle,circle,square,high,medium,medium,79.6,60.59,42.67,71.28,31.05,Да
0,square,hexagon,square,high,high,low,43.32,79.54,61.49,75.16,1.91,1,triangle,star,triangle,low,high,medium,81.51,85.87,75.91,25.21,39.12,Да
0,circle,star,star,high,high,high,66.53,68.41,2.41,18.28,38.07,0,hexagon,circle,triangle,low,high,low,78.89,82.77,12.21,28.83,7.7,Да
1,hexagon,circle,triangle,medium,high,high,25.06,92.61,56.05,7.76,20.54,1,square,triangle,star,low,low,medium,74.43,67.22,94.61,35.67,5.19,Да
0,circle,hexagon,square,high,medium,high,13.46,2.43,68.68,37.66,14.02,0,star,circle,triangle,low,low,high,37.66,49.04,5.6,74.76,99.25,Да
1,triangle,star,square,low,high,medium,65.18,97.95,8.07,16.24,27.55,1,triangle,star,triangle,high,high,medium,71.62,9.82,31.29,98.18,92.77,Нет
1,square,hexagon,square,low,medium,high,59.95,34.58,14.79,51.04,65.31,1,circle,square,star,medium,medium,high,10.94,15.4,70.3,36.3,59.32,Да
1,star,circle,circle,medium,low,high,61.93,74.83,77.46,55.28,53.85,1,hexagon,triangle,star,medium,low,high,16.26,53.28,71.75,61.08,24.48,Да
0,star,hexagon,star,medium,low,low,97.82,27.92,42.09,11.06,43.69,1,hexagon,hexagon,star,high,high,high,53.99,33.22,56.71,32.41,23.24,Да
0,circle,triangle,star,low,medium,medium,32.3,41.47,9.22,79.29,14.51,0,hexagon,triangle,star,medium,medium,medium,54.96,20.78,7.09,87.68,44.05,Да
1,circle,hexagon,star,low,high,low,98.58,87.6,86.24,2.33,77.83,1,square,star,star,high,high,medium,47.18,96.71,85.64,93.55,38.62,Да
1,triangle,triangle,triangle,high,high,high,4.69,44.82,73.69,34.41,48.11,0,triangle,triangle,circle,high,high,low,73.5,85.86,63.47,18.96,73.3,Нет
1,square,star,circle,low,high,low,4.04,88.48,18.71,4.68,64.52,1,star,circle,hexagon,low,low,low,56.38,43.03,75.88,65.41,40.71,Нет
0,circle,circle,hexagon,high,high,high,85.87,54.9,34.72,70.71,3.68,0,star,star,square,low,high,high,6.57,87.11,38.62,90.59,95.54,Нет
0,star,hexagon,star,high,low,high,32.2,26.41,56.8,87.85,89.23,1,star,star,star,low,high,low,88.72,5.95,24.34,47.5,25.29,Нет
0,square,hexagon,hexagon,high,medium,low,35.73,48.63,2.16,34.82,51.8,1,hexagon,square,triangle,high,low,medium,62.8,9.92,72.01,33.53,2.66,Да
0,square,hexagon,square,high,high,low,5.12,8.87,48.98,32.82,34.94,0,circle,triangle,square,medium,high,high,89.54,94.8,81.55,90.57,60.33,Нет
1,triangle,circle,square,medium,low,high,0.24,47.81,34.06,69.43,82.69,0,hexagon,triangle,star,high,low,high,42.95,68.88,81.25,25.79,98.79,Да
1,circle,hexagon,square,high,low,medium,63.29,78.77,92.58,87.15,81.17,0,hexagon,triangle,circle,medium,high,medium,0.18,76.43,71.72,20.71,85.14,Да
1,square,star,star,high,high,medium,52.27,6.89,22.59,88.71,22.0,0,square,star,triangle,high,high,high,76.27,83.29,13.89,88.05,0.52,Нет
0,triangle,star,square,high,low,low,72.77,23.34,39.85,58.43,37.11,0,hexagon,circle,circle,low,medium,low,56.6,5.32,22.18,63.36,57.52,Да
1,star,star,circle,high,high,medium,22.75,42.24,16.23,59.4,60.56,0,hexagon,square,hexagon,high,low,medium,1.97,71.78,50.04,18.5,45.38,Да
0,triangle,star,square,low,medium,medium,84.75,75.78,12.83,61.94,99.86,1,square,square,hexagon,high,medium,low,57.26,35.68,50.74,64.29,76.84,Да
0,triangle,square,star,low,medium,high,26.22,75.11,27.98,50.81,78.64,1,hexagon,hexagon,star,high,medium,high,93.11,81.8,48.85,87.62,25.27,Да
1,triangle,square,circle,low,high,low,44.79,88.73,81.63,53.09,4.99,0,triangle,square,hexagon,medium,medium,low,20.87,38.77,82.6,8.93,24.37,Да
1,circle,star,star,high,high,low,36.82,14.55,37.77,9.47,73.62,1,triangle,triangle,star,medium,medium,low,28.18,76.76,12.54,25.67,31.67,Да
1,triangle,hexagon,square,medium,high,low,85.52,15.57,18.65,98.26,49.07,0,triangle,hexagon,star,low,low,medium,64.95,90.13,79.23,60.42,24.62,Нет
1,star,star,circle,medium,low,low,82.1,66.9,1.69,6.19,1.83,1,square,hexagon,hexagon,high,high,high,82.09,33.93,2.23,11.5,2.19,Да
1,square,square,square,high,high,high,44.17,18.01,54.82,48.04,45.28,0,star,circle,hexagon,low,medium,medium,64.17,46.94,32.31,90.54,62.82,Да
0,hexagon,square,circle,medium,low,high,35.74,41.38,49.5,78.54,32.74,1,triangle,square,circle,high,low,low,67.17,53.74,19.65,59.3,61.28,Да
1,circle,circle,hexagon,low,high,medium,78.55,53.94,21.06,58.31,10.44,0,circle,square,circle,low,high,high,32.67,68.78,52.66,58.5,85.18,Да
1,hexagon,circle,circle,low,medium,low,21.39,25.69,36.33,9.61,53.32,1,circle,triangle,circle,low,high,high,1.0,84.41,52.39,5.59,69.77,Нет
0,triangle,hexagon,hexagon,medium,medium,high,94.09,69.16,28.84,55.54,94.17,0,hexagon,circle,triangle,medium,medium,high,83.99,21.04,50.65,42.13,64.09,Да
0,circle,circle,square,medium,high,high,31.8,85.8,71.17,90.53,87.47,1,star,star,triangle,medium,low,high,99.52,94.56,28.88,19.49,23.21,Да
1,star,triangle,circle,high,low,low,46.34,1.22,36.76,62.2,56.05,0,hexagon,star,square,high,medium,low,86.64,78.56,52.18,80.85,74.01,Да
0,hexagon,triangle,star,low,medium,medium,80.83,28.93,46.97,77.93,20.66,1,triangle,star,star,medium,high,medium,39.75,13.95,70.58,33.61,85.54,Да
1,square,circle,circle,medium,low,medium,79.52,71.22,98.94,46.25,11.46,1,circle,hexagon,star,high,high,low,35.18,33.58,39.38,40.3,44.39,Да
1,star,triangle,circle,medium,high,high,69.31,27.56,89.53,31.21,68.38,0,square,star,triangle,high,low,low,95.99,25.14,92.86,64.07,54.05,Да
1,star,square,circle,high,low,high,11.58,52.3,65.81,20.01,39.19,0,star,triangle,triangle,medium,high,high,98.84,15.9,6.85,71.74,78.43,Нет
0,hexagon,star,triangle,low,medium,low,24.22,75.65,48.26,84.92,52.19,1,hexagon,star,star,high,high,medium,61.22,64.47,98.71,79.0,46.56,Да
0,square,star,star,medium,medium,low,71.35,34.37,35.22,70.65,77.75,1,circle,square,square,high,low,high,51.45,6.58,76.14,17.49,66.65,Да
1,circle,triangle,circle,high,low,medium,85.94,78.76,94.32,17.79,60.26,1,triangle,circle,hexagon,high,medium,low,51.63,59.88,59.32,26.26,21.48,Да
0,star,square,circle,high,low,high,16.82,81.61,91.26,55.17,7.67,1,triangle,circle,square,medium,low,low,20.18,82.77,20.33,9.24,58.43,Да
1,circle,square,square,medium,high,medium,98.92,99.11,16.51,70.97,98.6,1,star,square,triangle,medium,low,medium,72.82,36.19,62.73,85.64,3.72,Да
1,star,circle,star,high,medium,medium,62.12,43.23,25.21,56.8,14.39,1,hexagon,circle,triangle,medium,medium,medium,17.11,48.97,80.21,31.54,20.9,Да
1,triangle,square,circle,low,high,medium,82.12,47.58,39.05,94.95,98.01,0,triangle,circle,hexagon,medium,high,low,20.96,14.41,25.36,12.61,92.09,Нет
1,star,square,circle,low,high,medium,78.55,78.29,45.73,18.48,50.77,1,circle,square,hexagon,medium,low,high,67.42,72.04,3.99,31.14,59.52,Да
0,circle,square,circle,medium,high,high,10.72,86.8,54.22,71.43,83.89,1,hexagon,triangle,square,medium,medium,medium,86.93,90.87,44.28,5.72,45.55,Да
0,square,star,hexagon,low,medium,medium,34.26,50.52,3.86,61.65,12.4,1,circle,hexagon,star,low,low,high,66.59,73.28,30.44,83.66,52.2,Да
1,hexagon,triangle,triangle,low,low,high,45.84,2.17,6.81,91.89,86.13,1,triangle,star,star,high,low,low,47.49,12.3,28.61,28.7,0.0,Да
0,square,circle,star,low,medium,high,26.01,45.8,46.95,86.26,12.94,1,circle,square,circle,medium,medium,low,69.52,34.55,72.48,35.01,45.96,Да
0,star,circle,hexagon,medium,medium,low,68.24,22.52,91.82,64.85,89.01,1,triangle,square,square,high,medium,medium,45.5,17.32,14.8,94.03,14.4,Да
0,circle,circle,circle,low,low,medium,56.14,9.67,74.24,43.6,44.27,0,square,circle,triangle,low,high,medium,65.42,58.94,65.09,18.93,85.81,Да
0,triangle,hexagon,star,high,high,medium,98.09,33.92,54.3,16.41,86.14,0,hexagon,star,circle,low,medium,high,78.04,72.25,6.13,20.4,41.35,Да
1,square,triangle,hexagon,low,medium,high,18.27,39.19,2.85,80.29,27.57,1,circle,hexagon,square,low,medium,low,1.47,97.53,91.99,56.05,23.2,Нет
0,triangle,star,triangle,low,medium,medium,56.12,98.17,6.83,82.45,70.82,1,hexagon,hexagon,star,medium,medium,high,21.9,50.29,58.61,97.23,51.18,Да
1,hexagon,triangle,hexagon,low,low,medium,90.01,45.52,63.0,36.21,77.4,1,circle,square,hexagon,medium,high,medium,70.31,63.73,93.1,90.12,36.57,Да
0,triangle,circle,square,medium,high,medium,3.96,96.76,19.17,22.62,49.99,0,triangle,triangle,triangle,low,high,low,40.14,10.66,86.79,59.29,46.0,Нет
0,hexagon,star,circle,medium,medium,low,49.77,73.24,57.59,93.17,86.49,0,triangle,triangle,circle,high,high,medium,52.21,15.53,86.98,81.22,72.58,Да
0,triangle,triangle,hexagon,high,high,high,21.3,25.31,45.36,46.89,68.29,0,square,square,hexagon,medium,high,low,68.5,23.17,11.98,48.76,50.92,Да
1,star,square,triangle,low,medium,high,95.82,70.2,18.46,73.62,31.46,1,circle,triangle,triangle,low,high,high,52.65,5.43,69.59,43.46,91.5,Нет
1,triangle,triangle,circle,low,low,low,66.54,40.27,46.55,62.17,92.95,1,square,star,star,high,low,low,83.69,40.82,40.04,40.05,25.68,Да
1,square,square,square,low,medium,high,27.29,57.93,88.68,69.96,33.99,1,circle,triangle,star,medium,high,high,37.92,95.12,45.91,45.45,32.61,Да
1,square,circle,square,low,medium,medium,98.98,51.93,22.47,1.85,73.1,0,square,star,star,low,medium,medium,69.18,65.29,27.91,70.69,77.75,Да
1,square,square,hexagon,high,high,medium,21.83,93.18,95.69,62.62,69.26,1,hexagon,triangle,square,low,medium,low,42.54,43.6,13.98,82.15,78.34,Да
1,hexagon,hexagon,circle,high,high,medium,33.1,12.97,22.92,54.97,13.2,1,triangle,hexagon,triangle,high,medium,medium,52.93,49.39,30.63,57.6,97.66,Да
1,hexagon,star,hexagon,low,medium,low,67.52,44.39,45.65,75.35,42.8,1,circle,square,square,low,high,high,11.37,14.66,54.95,86.89,62.84,Нет
0,star,square,square,low,high,low,56.75,8.12,72.3,93.77,57.43,1,star,star,star,low,medium,low,83.15,9.67,41.0,63.87,57.38,Да
0,hexagon,star,star,high,low,low,82.45,25.47,77.45,82.99,18.63,1,star,hexagon,triangle,high,high,medium,31.99,25.9,70.39,80.27,58.88,Да
0,star,square,hexagon,low,medium,medium,66.93,7.68,31.02,44.22,9.94,1,triangle,square,triangle,low,medium,high,30.12,30.65,83.9,68.96,36.13,Да
1,triangle,circle,star,low,medium,high,57.82,93.87,1.65,59.56,54.62,0,star,hexagon,star,medium,low,low,8.88,12.28,21.07,77.38,38.5,Да
1,circle,triangle,circle,low,medium,low,33.55,31.49,62.59,23.86,15.33,1,star,star,square,low,high,low,50.64,69.14,5.63,1.91,27.99,Да
0,square,square,square,medium,medium,medium,29.58,78.13,32.22,0.24,78.81,0,star,triangle,circle,high,medium,low,41.79,92.32,99.08,86.72,59.69,Да
1,square,circle,hexagon,low,high,medium,9.8,74.85,52.12,14.53,85.54,1,square,square,star,medium,medium,medium,9.89,17.44,88.26,88.59,84.02,Да
1,star,square,hexagon,medium,low,medium,40.29,14.04,6.47,7.22,9.38,0,square,hexagon,star,medium,medium,low,75.16,83.81,26.51,84.13,63.35,Да
0,hexagon,hexagon,hexagon,low,medium,medium,78.92,14.11,39.11,74.99,70.3,0,circle,triangle,circle,high,medium,high,6.64,29.83,16.26,73.02,47.26,Нет
0,triangle,star,circle,low,medium,high,28.45,37.79,63.11,18.76,73.22,0,square,circle,circle,medium,low,high,14.5,60.69,95.1,78.75,6.36,Да
0,star,square,circle,medium,high,medium,88.11,56.86,8.32,11.14,6.62,1,hexagon,star,triangle,medium,low,medium,46.07,8.87,23.24,18.12,24.77,Да
0,square,circle,triangle,medium,high,medium,80.14,42.67,47.31,28.5,59.63,1,circle,star,circle,high,high,low,35.78,23.93,22.19,4.76,84.5,Да
1,star,circle,hexagon,medium,high,high,99.76,76.8,43.7,93.36,62.17,0,star,triangle,triangle,high,low,high,27.55,15.81,10.98,28.97,39.62,Нет
1,circle,triangle,circle,medium,medium,high,72.58,53.59,31.21,27.48,51.2,1,star,triangle,circle,medium,high,high,56.39,16.13,28.79,44.24,88.56,Да
0,circle,star,square,high,high,medium,4.92,88.18,98.57,65.69,68.99,1,triangle,square,square,high,high,low,52.43,93.35,84.1,27.08,24.27,Да
0,circle,triangle,circle,medium,medium,low,59.34,59.24,97.43,83.36,24.69,0,circle,hexagon,triangle,low,low,high,43.24,36.38,56.98,87.07,57.57,Да
0,triangle,star,circle,high,high,low,30.18,59.24,48.96,82.89,26.13,0,star,circle,square,medium,high,low,77.62,19.61,9.2,96.44,96.37,Нет
1,circle,star,hexagon,low,high,medium,94.85,65.97,18.84,94.37,92.38,1,square,square,circle,low,high,high,49.82,17.13,96.74,77.08,55.68,Нет
1,triangle,square,star,low,low,high,71.21,60.3,46.61,36.24,67.91,1,star,square,square,medium,low,medium,97.88,67.29,53.95,47.66,20.89,Да
1,star,triangle,square,high,high,medium,78.28,61.21,84.79,48.8,39.7,1,star,circle,star,low,low,medium,80.18,71.85,41.67,14.58,22.95,Да
0,triangle,triangle,star,low,medium,medium,56.14,44.97,34.48,23.76,67.16,0,triangle,star,circle,medium,medium,medium,10.64,97.98,78.42,87.2,15.77,Нет
0,square,triangle,triangle,low,low,high,96.7,9.05,34.11,6.49,74.82,1,star,square,triangle,medium,medium,medium,27.4,62.61,56.03,84.2,2.12,Да
0,hexagon,circle,hexagon,high,low,high,17.06,36.89,80.89,97.82,30.22,0,hexagon,star,circle,low,medium,high,53.59,45.88,89.58,16.23,69.24,Да
